difficulty,importance,scheduled_duration,category,location,fixed_time,time_difference,real_duration
0.424,0.58,45,work,cafe,,-1,58.2
0.303,0.239,44,errand,outdoor,,-1,62.9
0.49,0.283,59,personal,store,,-1,62.4
0.841,0.749,56,health,home,21:30,14.5,87.7
0.078,0.357,35,errand,store,19:45,5.75,37.8
0.239,0.199,155,social,cafe,22:45,1.75,133.7
0.258,0.484,29,errand,outdoor,19:30,3.5,49.6
0.11,0.297,43,personal,store,,-1,41.8
0.235,0.423,71,personal,cafe,19:00,4.0,67.1
0.786,0.4,26,personal,cafe,,-1,35.1
0.0,0.414,29,errand,outdoor,17:45,3.75,44.2
0.192,0.417,43,errand,home,17:15,3.25,38.7
0.03,0.481,38,errand,home,20:18,14.3,29.0
0.45,0.373,37,personal,home,,-1,36.7
0.374,0.683,39,work,office,23:30,2.5,61.9
0.372,0.393,30,errand,outdoor,22:18,11.3,55.8
0.681,0.609,46,health,gym,,-1,70.4
0.461,0.344,92,study,office,20:18,2.3,113.3
0.567,0.603,107,study,home,22:00,5.0,112.9
0.206,0.364,45,study,office,,-1,59.3
0.416,1.0,55,health,outdoor,20:15,8.25,99.2
0.542,0.63,24,health,gym,,-1,50.0
0.537,0.518,116,study,cafe,,-1,141.4
0.614,0.276,31,errand,store,,-1,42.5
0.388,0.331,36,study,home,18:00,10.0,35.7
0.198,0.518,74,study,cafe,,-1,81.5
0.38,0.15,42,errand,home,22:18,2.3,35.2
0.349,0.508,29,errand,outdoor,,-1,53.0
0.413,0.68,51,work,cafe,23:45,9.75,68.1
0.409,0.897,80,work,home,,-1,101.2
0.654,0.528,96,work,home,,-1,112.4
0.434,0.4,26,personal,home,21:18,0.3,18.2
0.554,0.379,119,work,home,,-1,134.8
0.728,0.291,147,social,cafe,,-1,170.8
0.289,0.579,107,study,cafe,12:00,2.0,117.5
0.461,0.486,92,study,office,18:45,1.75,115.2
0.199,0.545,29,errand,store,23:30,1.5,26.3
0.475,0.426,22,errand,outdoor,21:30,3.5,41.5
0.653,0.15,87,personal,home,,-1,69.5
0.855,0.906,38,health,home,22:30,0.5,52.1
0.593,0.628,84,personal,home,22:45,0.75,51.1
0.348,0.488,25,errand,home,19:18,10.3,21.0
0.515,0.647,84,study,office,,-1,109.4
0.551,0.508,58,work,home,,-1,67.5
0.836,0.787,25,health,outdoor,,-1,62.6
0.114,0.84,109,work,cafe,21:15,15.25,113.8
0.44,0.349,40,personal,cafe,,-1,46.2
0.369,0.285,74,personal,store,17:15,5.25,76.7
0.632,0.32,58,study,office,14:15,7.25,79.3
0.465,0.602,37,work,office,15:15,2.25,48.1
0.406,0.156,60,personal,store,22:30,5.5,59.5
0.104,0.441,16,personal,store,23:00,1.0,22.1
0.534,0.483,22,errand,home,19:00,6.0,16.8
0.522,0.572,75,study,home,,-1,76.3
0.408,0.685,40,personal,home,23:45,3.75,36.5
0.407,0.544,20,errand,home,,-1,15.3
0.588,0.862,41,health,outdoor,19:45,6.75,76.8
0.283,0.407,29,personal,cafe,22:45,1.75,32.1
0.7,0.728,120,work,home,,-1,147.3
0.302,0.089,96,social,outdoor,,-1,113.0
1.0,0.852,80,study,office,19:45,1.75,147.3
0.056,0.747,33,errand,store,,-1,31.7
0.478,0.763,59,health,outdoor,,-1,101.7
0.544,0.877,39,health,home,,-1,50.7
0.35,0.665,55,personal,store,16:00,4.0,55.0
0.97,0.675,33,health,home,22:45,7.75,56.3
0.2,0.916,42,personal,cafe,18:45,1.75,54.1
0.285,0.185,60,social,home,,-1,53.2
0.516,0.366,76,study,home,,-1,80.5
0.242,1.0,37,work,office,23:00,3.0,60.5
0.197,0.75,20,health,outdoor,17:00,5.0,42.1
0.325,0.0,82,work,office,,-1,91.7
0.839,0.713,47,health,gym,,-1,88.7
0.576,0.577,38,personal,cafe,22:30,1.5,43.2
0.611,0.346,54,personal,store,12:45,6.75,60.3
1.0,0.465,43,work,office,,-1,82.0
0.394,0.343,59,personal,home,13:18,2.3,53.6
0.443,0.345,147,social,home,,-1,148.1
0.579,0.481,115,work,home,20:00,6.0,122.7
0.627,0.684,44,personal,cafe,19:30,5.5,50.3
0.092,0.495,100,study,cafe,19:15,1.25,89.5
0.389,0.728,61,work,home,17:18,3.3,71.3
0.561,0.601,31,health,home,23:30,2.5,34.8
0.41,0.93,13,errand,outdoor,22:00,6.0,43.2
0.601,0.558,37,work,cafe,,-1,50.3
0.714,0.425,15,personal,cafe,,-1,29.1
0.695,0.379,97,work,office,,-1,129.2
0.239,0.739,44,work,cafe,,-1,51.9
0.601,0.759,77,study,office,,-1,95.4
0.21,0.262,34,personal,home,18:45,10.75,26.1
0.538,0.721,21,health,gym,16:15,10.25,44.4
0.429,0.63,10,errand,store,18:45,5.75,19.6
0.296,0.279,128,social,home,,-1,116.3
0.297,0.537,90,personal,store,15:15,0.25,0.0
0.604,0.264,58,work,office,,-1,78.5
0.448,0.541,37,study,home,,-1,39.4
0.865,0.674,30,work,home,19:00,4.0,41.9
0.778,0.47,60,work,cafe,,-1,90.8
0.555,0.068,36,errand,store,17:18,3.3,37.7
0.832,0.866,37,work,office,23:18,3.3,70.6
0.362,0.683,34,work,office,,-1,53.3
0.438,0.127,27,personal,cafe,,-1,25.5
0.834,0.381,27,personal,store,20:30,0.5,37.3
0.496,0.646,38,errand,home,23:15,7.25,30.9
0.174,0.792,61,work,office,,-1,74.2
0.949,0.709,25,health,gym,,-1,55.8
0.493,1.0,84,work,office,18:18,2.3,130.3
0.497,0.781,36,work,home,,-1,38.7
0.029,0.006,80,personal,cafe,,-1,56.0
0.472,0.758,69,work,cafe,,-1,88.7
0.265,0.327,108,work,home,22:18,0.3,0.0
0.406,0.813,11,errand,home,16:45,3.75,12.8
0.429,0.163,72,personal,home,,-1,58.3
0.347,0.845,72,personal,store,,-1,73.7
0.45,0.607,57,study,cafe,,-1,69.1
0.458,0.866,114,work,home,23:45,8.75,143.6
0.798,0.733,44,health,outdoor,,-1,88.6
0.0,0.178,69,personal,store,18:30,7.5,51.1
0.509,0.0,94,social,outdoor,20:18,14.3,111.7
0.0,0.105,112,social,home,17:18,2.3,73.2
0.814,0.631,85,personal,store,,-1,92.5
0.497,0.0,46,personal,store,23:30,11.5,46.7
0.517,0.507,96,study,office,,-1,117.5
0.291,0.793,104,study,cafe,,-1,116.5
0.558,0.602,117,work,office,,-1,151.3
0.278,0.447,41,errand,outdoor,17:00,0.0,0.0
0.111,0.676,23,errand,store,,-1,27.6
0.146,0.561,103,social,home,20:18,5.3,82.7
1.0,0.524,73,study,cafe,,-1,115.6
0.221,0.222,77,personal,home,18:45,5.75,57.3
0.092,0.136,42,errand,outdoor,,-1,52.6
0.55,0.809,41,errand,outdoor,18:00,2.0,65.8
0.295,0.154,145,social,home,21:15,5.25,124.2
0.704,0.844,107,work,office,,-1,160.4
0.673,0.566,108,study,home,19:45,2.75,125.3
0.518,0.632,72,work,office,20:15,1.25,82.9
0.547,0.851,30,personal,home,20:00,9.0,30.6
0.679,0.315,89,personal,cafe,,-1,90.7
0.44,0.576,64,work,cafe,,-1,82.2
0.262,0.24,76,personal,home,,-1,60.8
0.23,0.755,45,work,office,17:30,2.5,56.6
0.314,0.593,38,study,home,,-1,38.9
0.077,0.484,54,health,gym,,-1,64.5
0.3,0.832,119,study,home,,-1,134.4
1.0,0.719,37,work,cafe,16:30,4.5,68.8
0.103,0.323,37,errand,outdoor,,-1,54.3
0.923,0.77,31,work,home,17:18,0.3,33.4
0.751,0.967,69,study,office,23:18,1.3,117.9
0.411,0.642,94,work,home,21:30,15.5,101.8
0.61,0.762,102,work,home,23:00,4.0,112.7
0.425,0.566,28,personal,home,19:18,1.3,26.3
0.428,0.551,69,personal,store,13:30,5.5,74.0
0.294,0.514,88,work,home,,-1,93.9
0.594,0.309,135,social,home,,-1,146.6
0.498,0.83,32,work,home,,-1,38.8
0.895,0.796,48,health,home,21:15,1.25,74.7
0.417,0.58,70,personal,home,,-1,57.4
0.348,0.26,33,work,office,,-1,50.3
0.636,0.817,23,health,gym,23:18,8.3,47.9
0.337,0.491,38,errand,outdoor,10:18,0.3,44.2
0.41,0.101,16,personal,store,,-1,21.0
0.374,0.33,33,errand,store,,-1,35.8
0.197,0.083,30,errand,outdoor,16:00,0.0,0.0
0.354,0.287,61,personal,cafe,08:45,1.75,60.2
0.549,0.689,41,health,home,,-1,52.4
0.23,0.597,49,personal,store,19:15,4.25,48.3
0.537,0.513,79,work,cafe,17:18,1.3,78.9
0.0,0.118,12,errand,store,,-1,22.0
0.436,0.412,46,personal,home,21:45,13.75,43.4
0.026,0.245,40,errand,outdoor,,-1,54.3
0.695,0.508,58,health,outdoor,16:45,9.75,102.6
0.519,0.778,50,work,home,,-1,66.5
0.481,0.318,79,personal,cafe,22:15,4.25,78.3
0.426,0.623,86,work,office,,-1,104.9
0.16,0.537,67,personal,home,20:30,0.5,35.4
0.727,0.614,64,work,cafe,,-1,85.8
0.707,0.732,57,health,outdoor,21:15,0.25,0.0
0.169,0.729,89,work,home,,-1,84.1
0.51,0.322,50,work,cafe,,-1,60.5
0.695,0.851,76,work,home,23:30,1.5,103.5
0.479,0.32,51,personal,store,22:30,4.5,55.6
0.661,0.198,73,personal,home,14:18,5.3,58.9
0.565,0.271,176,social,home,18:18,3.3,181.0
0.306,0.515,43,study,home,,-1,47.0
0.515,0.519,38,health,gym,,-1,61.2
0.669,0.53,85,work,cafe,,-1,107.0
0.749,0.426,48,health,home,19:18,0.3,0.0
0.481,0.461,111,work,office,14:45,7.75,138.2
0.272,0.064,34,errand,store,,-1,35.8
0.452,0.318,67,personal,store,,-1,70.0
0.273,0.301,54,study,office,,-1,64.6
0.745,0.596,22,health,home,,-1,31.7
0.808,0.715,45,health,gym,,-1,86.9
0.393,0.596,37,errand,outdoor,16:18,7.3,61.0
0.511,0.727,70,work,home,,-1,79.3
0.314,0.0,25,errand,outdoor,,-1,40.1
0.829,0.462,79,work,cafe,,-1,120.0
0.141,0.391,37,errand,outdoor,20:15,7.25,56.1
0.0,0.427,45,personal,cafe,,-1,43.7
0.717,0.891,58,health,outdoor,,-1,108.9
0.325,0.57,33,personal,home,,-1,29.4
0.2,0.509,41,errand,outdoor,,-1,59.4
0.304,0.23,22,personal,store,18:00,6.0,22.5
0.246,0.309,17,personal,cafe,,-1,28.4
0.112,0.707,66,personal,cafe,16:00,3.0,56.2
0.418,0.83,38,work,home,,-1,42.3
0.551,0.0,113,social,home,,-1,98.1
0.639,0.631,60,work,cafe,23:00,4.0,74.5
0.84,0.677,58,health,outdoor,22:45,1.75,108.2
0.192,0.461,48,personal,store,19:30,4.5,50.4
0.527,0.661,29,health,gym,,-1,53.2
0.22,0.247,28,personal,cafe,23:15,5.25,28.7
0.288,0.442,55,health,home,,-1,56.3
0.362,0.806,60,study,cafe,20:00,2.0,76.8
0.194,0.265,68,personal,cafe,23:45,6.75,58.3
0.736,0.438,40,work,cafe,,-1,57.8
0.504,0.572,35,health,home,22:18,1.3,35.7
0.61,0.329,17,personal,cafe,,-1,23.6
0.478,0.233,61,study,cafe,20:18,4.3,75.8
0.722,0.537,97,study,home,14:15,4.25,105.3
0.516,0.256,42,study,home,21:15,3.25,43.1
0.269,0.736,11,errand,home,,-1,5.4
0.0,0.473,137,social,outdoor,18:00,7.0,118.0
0.446,0.422,102,study,office,21:45,0.75,87.2
0.445,0.399,44,work,home,,-1,49.3
0.519,0.508,84,personal,store,21:00,1.0,70.0
0.823,0.604,64,work,home,17:30,5.5,83.5
0.457,0.542,50,work,cafe,18:00,8.0,60.8
0.498,0.866,31,work,home,,-1,38.8
0.678,1.0,51,work,home,22:15,4.25,68.7
0.397,0.428,49,study,cafe,,-1,57.8
0.411,0.785,119,work,cafe,23:30,2.5,142.1
0.464,0.073,30,study,cafe,,-1,39.2
0.737,0.509,33,health,outdoor,23:45,2.75,69.8
0.581,0.08,81,study,home,23:18,11.3,80.5
0.678,0.998,44,work,cafe,22:00,0.0,0.0
0.407,0.332,149,social,outdoor,,-1,163.3
0.294,0.77,53,health,home,,-1,56.0
0.554,0.325,117,work,cafe,,-1,127.9
0.422,0.66,103,work,office,15:15,7.25,129.2
0.152,0.468,35,personal,store,21:15,11.25,35.3
0.336,0.381,157,social,outdoor,,-1,193.2
0.283,0.76,127,social,cafe,21:00,5.0,123.0
0.318,0.598,57,health,outdoor,16:45,7.75,80.6
0.627,0.281,51,work,home,,-1,58.1
0.353,0.354,114,study,cafe,16:00,2.0,124.6
0.455,0.353,74,social,cafe,,-1,81.3
0.345,0.728,39,work,office,,-1,59.4
1.0,1.0,22,health,gym,09:00,0.0,0.0
0.477,0.765,78,work,office,19:18,11.3,105.0
0.356,0.485,104,work,home,,-1,113.1
0.336,0.392,57,personal,cafe,22:15,4.25,61.2
0.477,0.526,84,study,home,20:18,4.3,84.9
0.656,0.427,47,health,home,,-1,62.5
0.41,0.834,55,health,home,,-1,68.9
0.601,0.749,32,health,outdoor,,-1,61.2
0.387,0.353,180,social,cafe,,-1,208.2
0.641,0.42,59,health,home,22:18,14.3,68.1
0.614,0.347,69,work,cafe,19:45,9.75,89.2
0.61,0.282,44,errand,store,23:45,9.75,54.7
0.929,0.675,103,study,office,,-1,148.5
0.465,0.874,22,health,gym,,-1,52.3
0.527,0.868,102,work,home,,-1,129.6
0.56,0.57,25,health,home,18:30,3.5,33.1
0.265,0.338,100,work,cafe,18:00,5.0,108.7
0.451,0.54,107,work,office,,-1,128.3
0.203,0.2,73,personal,home,22:30,6.5,51.0
0.631,0.652,31,work,home,10:30,0.5,32.8
0.335,0.28,97,study,office,,-1,109.6
0.969,0.794,51,health,outdoor,22:18,0.3,0.0
0.274,0.533,17,errand,outdoor,22:30,0.5,32.2
0.0,0.508,41,personal,home,20:30,3.5,24.4
0.603,1.0,58,health,gym,17:18,4.3,101.1
0.218,0.806,44,health,outdoor,,-1,70.1
0.485,0.105,69,personal,home,21:30,1.5,52.5
0.456,0.39,26,errand,home,23:00,7.0,26.9
0.101,0.618,46,work,cafe,,-1,46.8
0.374,0.834,26,health,gym,,-1,55.3
0.843,0.393,101,work,cafe,21:15,9.25,140.9
0.343,0.195,29,personal,home,14:45,1.75,23.9
0.504,0.753,50,health,home,22:30,14.5,63.1
0.561,0.499,60,personal,cafe,23:15,16.25,58.6
0.57,0.615,20,personal,store,20:15,2.25,31.4
0.446,0.603,93,work,cafe,,-1,103.5
0.232,0.866,31,health,gym,22:18,3.3,58.1
0.956,0.908,42,health,outdoor,21:30,6.5,107.0
0.219,0.312,32,personal,store,,-1,37.3
0.7,0.067,118,study,home,20:45,1.75,108.7
0.124,0.216,18,personal,home,15:15,3.25,13.6
0.253,0.482,74,personal,cafe,15:15,5.25,73.5
0.176,0.231,103,social,outdoor,08:15,1.25,99.2
0.382,0.475,77,social,cafe,,-1,86.1
0.0,0.186,31,errand,home,23:45,1.75,17.7
0.567,0.313,36,work,cafe,,-1,49.1
0.413,0.676,23,personal,store,12:30,5.5,25.6
0.502,0.316,91,social,outdoor,,-1,120.5
0.309,0.246,23,errand,outdoor,10:45,4.75,40.5
0.468,0.687,53,health,outdoor,17:18,10.3,85.0
0.424,0.417,37,health,gym,16:18,0.3,44.6
0.243,0.745,11,errand,store,22:45,5.75,18.9
0.47,0.195,59,personal,store,,-1,61.0
0.364,0.096,37,personal,cafe,22:18,13.3,40.0
0.0,0.274,143,social,cafe,,-1,122.6
0.127,0.112,92,social,home,19:18,1.3,63.8
0.242,0.589,72,personal,home,,-1,57.9
0.602,0.778,55,work,home,20:18,1.3,63.0
0.343,0.302,73,personal,cafe,23:45,15.75,72.7
0.345,0.608,70,work,cafe,20:15,9.25,80.4
0.063,0.343,37,errand,store,20:45,4.75,33.0
0.85,0.754,54,work,home,11:45,3.75,79.5
0.356,0.729,32,study,cafe,19:30,12.5,47.6
0.162,0.386,88,personal,home,,-1,68.8
0.296,0.475,75,personal,home,,-1,55.5
0.061,0.344,40,personal,store,20:45,10.75,40.3
0.544,0.415,123,social,cafe,,-1,140.7
0.445,0.699,69,work,office,17:00,5.0,89.5
0.516,0.452,83,work,office,,-1,101.5
0.642,0.831,48,health,home,14:00,0.0,0.0
0.921,0.499,36,study,cafe,21:15,1.25,60.8
0.495,1.0,33,errand,home,,-1,37.4
0.794,0.977,56,health,home,17:30,2.5,90.3
0.36,0.717,38,work,cafe,,-1,54.2
0.099,0.474,32,errand,home,16:15,4.25,22.4
0.806,0.037,54,work,office,,-1,75.0
0.24,0.636,48,personal,cafe,13:00,2.0,46.7
0.697,0.814,82,work,cafe,21:45,5.75,108.5
0.406,0.846,31,study,office,,-1,53.5
0.616,0.714,119,study,cafe,10:00,3.0,139.6
0.405,0.534,25,errand,outdoor,23:00,17.0,48.0
0.432,0.697,81,personal,cafe,19:15,4.25,87.5
0.21,0.746,30,errand,home,23:45,9.75,29.0
0.413,0.562,69,personal,store,23:15,2.25,77.7
0.462,0.526,113,work,cafe,22:18,2.3,136.7
0.561,0.657,115,work,home,23:18,17.3,119.6
0.615,0.723,43,personal,store,,-1,50.6
0.202,0.551,120,work,cafe,16:18,2.3,118.8
0.595,0.515,149,social,home,22:45,10.75,155.6
0.465,0.507,87,study,office,18:18,6.3,111.7
0.227,0.305,29,errand,outdoor,,-1,44.0
0.679,0.762,60,study,office,,-1,83.6
0.514,0.548,120,work,home,,-1,130.0
0.669,0.85,24,health,home,21:00,4.0,36.4
0.502,0.945,30,health,gym,,-1,60.3
0.693,0.865,38,health,home,,-1,52.2
0.584,0.569,81,study,cafe,18:30,7.5,95.2
0.679,0.361,56,study,home,,-1,64.0
0.535,0.613,26,errand,home,19:30,11.5,27.2
0.191,0.449,20,errand,outdoor,,-1,39.8
0.427,0.534,90,social,home,21:00,11.0,93.0
0.324,0.743,81,personal,cafe,20:30,4.5,80.0
0.408,0.691,74,work,cafe,12:18,6.3,94.5
0.586,0.581,35,work,office,13:00,2.0,55.5
0.175,0.497,41,errand,home,,-1,33.4
0.79,0.829,49,health,home,,-1,76.5
0.844,0.471,52,health,outdoor,15:15,4.25,106.0
0.462,0.656,88,study,cafe,,-1,95.9
0.495,0.668,96,social,outdoor,,-1,121.8
0.741,1.0,65,work,office,17:45,4.75,111.1
0.446,0.379,14,errand,outdoor,,-1,38.9
0.47,0.714,108,work,home,15:18,0.3,0.0
0.5,0.35,33,errand,store,,-1,46.6
0.681,0.625,65,study,office,23:00,4.0,82.4
0.558,0.437,101,study,cafe,,-1,104.5
0.371,0.422,117,work,office,,-1,127.5
0.361,0.372,112,social,cafe,21:15,9.25,121.2
0.0,0.614,26,errand,outdoor,23:45,1.75,42.1
0.15,0.89,107,work,cafe,,-1,118.2
0.087,0.452,16,errand,outdoor,17:18,4.3,36.3
0.199,0.4,57,personal,store,22:30,0.5,35.9
0.334,0.879,39,work,home,,-1,44.7
0.217,0.573,130,social,home,16:30,2.5,115.1
0.582,0.374,116,social,cafe,,-1,131.7
0.884,0.662,82,work,home,,-1,107.7
0.168,0.118,38,personal,store,,-1,29.7
0.465,0.794,27,health,home,,-1,41.8
0.442,0.292,30,errand,store,,-1,41.2
0.371,0.555,47,health,gym,,-1,72.3
0.869,0.799,57,work,home,09:45,2.75,88.3
0.208,0.292,35,errand,store,19:45,7.75,34.4
0.212,0.845,103,work,office,22:15,13.25,119.7
0.367,0.0,15,personal,store,,-1,18.0
0.542,0.495,24,health,home,14:15,3.25,27.0
0.445,0.581,96,work,cafe,21:18,11.3,116.3
0.206,0.267,46,personal,home,17:30,0.5,36.6
0.419,0.163,79,social,home,,-1,72.7
0.538,0.672,98,study,cafe,21:00,15.0,107.7
0.57,0.611,94,study,home,,-1,91.4
0.484,0.5,32,study,home,,-1,32.8
0.312,0.77,47,work,cafe,23:15,2.25,58.0
0.29,0.535,14,errand,outdoor,18:18,8.3,37.0
0.25,0.238,132,social,cafe,15:00,1.0,97.6
0.371,0.484,71,social,outdoor,,-1,93.0
0.701,0.596,105,study,office,15:18,1.3,114.6
0.505,0.553,114,study,cafe,18:15,4.25,137.8
0.288,0.796,29,personal,home,,-1,28.3
0.199,0.384,79,personal,cafe,,-1,69.4
0.489,0.493,35,work,home,,-1,35.1
0.719,0.366,53,work,cafe,23:00,2.0,81.3
0.038,0.056,33,errand,home,,-1,19.9
0.567,0.625,50,health,home,23:15,8.25,61.3
0.641,0.485,48,work,cafe,22:30,9.5,68.0
0.112,0.314,162,social,home,,-1,133.3
0.407,0.646,90,personal,cafe,,-1,89.3
0.368,0.035,71,personal,home,,-1,46.9
0.626,0.555,39,personal,cafe,19:00,0.0,0.0
0.0,0.578,83,social,outdoor,,-1,94.4
0.642,0.51,117,work,home,,-1,139.1
0.659,0.566,81,work,home,,-1,106.2
0.285,0.464,77,work,office,,-1,96.1
0.576,0.384,23,health,outdoor,,-1,54.2
0.464,0.283,54,study,home,22:15,0.25,0.0
0.804,0.604,109,study,home,,-1,133.2
0.441,0.542,59,health,gym,14:18,2.3,87.5
0.523,0.37,43,errand,home,,-1,40.7
0.274,0.476,39,errand,store,,-1,43.4
0.065,0.665,26,personal,store,,-1,24.8
0.37,0.735,45,work,home,,-1,50.3
0.303,0.193,27,errand,outdoor,,-1,45.1
0.43,0.322,25,personal,home,,-1,24.8
0.172,0.457,30,errand,home,21:00,14.0,24.0
0.778,0.621,35,work,office,22:45,0.75,63.1
0.415,0.268,31,errand,store,19:45,8.75,36.0
0.0,0.345,26,errand,outdoor,,-1,39.9
0.54,0.299,54,personal,cafe,,-1,57.6
0.659,0.489,48,personal,cafe,,-1,55.3
0.332,0.388,72,work,home,22:45,6.75,71.5
0.414,0.476,30,work,office,,-1,43.1
0.522,0.722,42,work,cafe,,-1,54.8
0.913,0.57,68,work,office,23:45,6.75,110.8
0.077,0.051,98,social,cafe,,-1,79.9
0.3,0.595,28,errand,outdoor,,-1,47.0
0.414,0.187,15,errand,home,,-1,7.4
0.294,0.532,21,personal,home,20:30,0.5,15.8
0.509,0.489,68,personal,home,,-1,62.3
0.742,0.574,98,work,cafe,21:18,0.3,0.0
0.608,0.634,44,work,office,,-1,62.4
0.322,0.822,105,study,home,,-1,108.5
0.887,0.575,48,work,office,,-1,81.9
0.693,0.976,41,health,home,18:00,4.0,63.7
0.32,0.099,88,social,cafe,,-1,88.2
0.582,0.653,22,personal,home,10:30,0.5,17.0
0.596,0.831,75,work,home,17:18,0.3,0.0
0.559,0.523,40,errand,outdoor,09:15,0.25,0.0
0.512,0.719,29,personal,cafe,22:30,0.5,31.9
0.151,0.652,104,work,home,20:00,9.0,87.7
0.632,0.485,106,work,cafe,19:15,2.25,125.1
0.278,0.537,35,health,home,,-1,36.9
0.03,0.436,65,personal,home,,-1,48.7
0.565,0.155,28,errand,home,,-1,25.9
0.357,0.356,39,personal,store,22:00,13.0,42.6
0.341,0.581,32,errand,store,23:18,1.3,40.2
0.489,0.75,79,work,cafe,19:00,5.0,103.9
0.255,0.471,51,health,gym,22:15,15.25,72.6
0.331,0.0,16,personal,cafe,17:45,0.75,25.3
0.633,0.427,53,health,outdoor,12:45,0.75,77.0
0.288,0.24,171,social,home,22:45,0.75,0.0
0.936,0.689,62,work,office,23:18,4.3,105.3
0.737,0.801,29,health,outdoor,,-1,63.8
0.549,0.459,39,personal,cafe,23:30,4.5,44.8
0.467,0.645,64,personal,home,,-1,62.3
0.492,0.899,75,work,home,12:45,6.75,94.9
0.051,0.41,85,study,home,22:00,2.0,68.2
0.579,0.105,48,work,cafe,,-1,62.7
0.336,0.353,85,social,outdoor,21:18,15.3,110.0
0.607,0.234,111,study,cafe,20:30,4.5,127.4
0.209,0.566,32,errand,home,20:00,3.0,17.9
0.19,0.306,35,personal,home,,-1,25.4
0.255,0.127,34,personal,cafe,,-1,27.8
0.41,0.392,41,personal,home,11:15,3.25,39.3
0.351,0.617,40,health,outdoor,,-1,66.7
0.628,0.615,42,work,home,,-1,45.7
0.331,0.69,39,study,home,,-1,33.8
0.626,0.822,47,health,outdoor,,-1,81.3
0.291,0.766,38,errand,outdoor,20:18,8.3,61.0
0.884,0.468,44,work,office,21:00,0.0,0.0
0.308,0.441,73,work,cafe,17:18,4.3,80.9
0.15,0.52,72,work,home,,-1,68.1
0.429,0.594,29,personal,store,21:18,2.3,40.4
0.294,0.31,111,social,cafe,,-1,119.5
0.35,0.263,87,study,office,23:45,2.75,106.9
0.636,0.239,33,health,outdoor,13:18,7.3,61.1
0.318,0.584,56,health,gym,16:15,6.25,78.4
0.671,0.533,28,health,home,23:18,1.3,40.5
0.507,0.317,142,social,home,22:30,0.5,0.0
0.874,0.5,66,work,cafe,20:00,1.0,81.3
0.138,0.071,25,errand,home,,-1,16.1
0.148,0.281,99,social,cafe,,-1,95.7
0.417,0.545,22,personal,cafe,,-1,25.7
0.26,0.623,46,personal,cafe,13:30,1.5,46.9
0.861,0.336,98,work,home,,-1,142.7
0.545,0.174,75,personal,cafe,13:00,6.0,67.3
0.385,0.425,21,errand,home,23:00,3.0,17.0
0.483,0.501,98,social,cafe,13:00,0.0,0.0
0.463,0.266,43,personal,store,,-1,46.9
0.585,0.914,38,health,outdoor,22:30,2.5,67.8
0.134,0.404,82,study,cafe,08:15,0.25,0.0
0.456,0.588,18,errand,home,20:30,4.5,12.5
0.385,0.076,37,personal,home,23:45,1.75,25.2
0.018,0.539,16,errand,home,,-1,12.7
0.179,0.546,21,errand,store,09:15,0.25,22.5
0.0,0.781,82,personal,home,,-1,57.7
0.543,0.731,50,study,office,18:45,12.75,67.7
0.143,0.032,45,personal,home,21:15,10.25,25.9
0.296,0.143,19,personal,home,22:15,16.25,6.0
0.47,0.851,49,study,office,,-1,80.8
0.732,0.334,74,personal,store,,-1,84.6
0.396,0.259,67,study,cafe,23:15,15.25,77.9
0.801,0.85,31,health,outdoor,23:15,7.25,73.0
0.324,0.758,14,errand,outdoor,,-1,31.1
0.379,0.516,25,errand,outdoor,23:45,1.75,51.3
0.454,0.742,99,work,office,,-1,117.4
0.177,0.467,89,personal,store,21:18,12.3,76.9
0.518,0.935,93,work,office,,-1,127.2
0.559,0.579,114,work,office,,-1,148.5
0.453,0.045,50,work,home,23:00,16.0,46.7
1.0,1.0,27,health,home,11:45,3.75,46.4
0.398,0.264,29,errand,store,,-1,31.8
0.589,0.869,43,errand,home,,-1,43.9
0.805,0.789,79,work,office,,-1,126.8
0.569,0.336,28,errand,outdoor,,-1,47.7
0.428,0.43,101,work,office,22:00,0.0,0.0
0.621,0.833,115,work,cafe,,-1,138.7
0.536,0.506,77,work,cafe,22:18,2.3,91.1
0.782,0.801,98,work,cafe,,-1,147.8
0.501,0.146,128,social,home,,-1,123.6
0.837,0.278,58,health,home,15:00,3.0,81.9
0.605,0.784,41,study,home,11:30,3.5,45.5
0.307,0.469,15,personal,cafe,20:15,0.25,25.3
0.557,0.648,34,work,home,22:30,8.5,39.1
0.512,0.193,34,personal,store,,-1,40.1
0.224,0.38,15,personal,home,,-1,9.5
0.357,0.676,22,errand,store,23:15,11.25,28.1
0.0,0.155,142,social,outdoor,15:45,8.75,122.7
0.464,0.588,77,work,office,23:30,16.5,97.8
0.612,0.31,39,errand,outdoor,,-1,57.3
0.554,0.133,135,social,cafe,23:00,2.0,107.2
0.616,0.744,54,health,gym,,-1,91.1
0.498,0.397,49,study,home,20:18,8.3,55.0
0.244,0.26,53,personal,store,21:45,3.75,52.9
0.33,0.716,89,work,office,22:00,0.0,0.0
0.271,0.826,109,work,home,21:18,15.3,111.7
0.351,0.331,128,social,cafe,,-1,138.8
0.346,0.648,68,personal,cafe,23:30,3.5,66.1
0.682,0.545,63,work,office,,-1,93.9
0.186,0.452,20,errand,outdoor,,-1,37.6
0.595,0.325,98,work,cafe,14:15,5.25,115.4
0.874,1.0,45,work,office,,-1,88.5
0.475,0.759,32,health,outdoor,23:15,2.25,64.3
